business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,address2
74759,The Crepevine,624 Irving St,San Francisco,CA,94122,NA,NA,,14155685858,74759_20160630,6/30/2016 0:00,100,Routine - Unscheduled,,,,"624 Irving St, San Francisco, CA"
70281,Shai Lai Seafood Restaurant,6253 GEARY Blvd,San Francisco,CA,94121,NA,NA,,14155617349,70281_20160129,1/29/2016 0:00,NA,Reinspection/Followup,,,,"6253 GEARY Blvd, San Francisco, CA"
76895,Third Rail,628 20th St,San Francisco,CA,94107,NA,NA,,NA,76895_20170124,1/24/2017 0:00,96,Routine - Unscheduled,76895_20170124_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,"628 20th St, San Francisco, CA"
89567,Glena's,632 20th St,San Francisco,CA,94107,NA,NA,,NA,89567_20170104,1/4/2017 0:00,NA,New Construction,,,,"632 20th St, San Francisco, CA"
76896,R & B Cafe,633 Folsom St,San Francisco,CA,94107,NA,NA,,NA,76896_20170124,1/24/2017 0:00,94,Routine - Unscheduled,76896_20170124_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,"633 Folsom St, San Francisco, CA"
88105,Hitachino Beer & Wagyu,639 Post St,San Francisco,CA,94109,NA,NA,,NA,88105_20170123,1/23/2017 0:00,NA,New Construction,,,,"639 Post St, San Francisco, CA"
90511,Pink Onion,64 14th St,San Francisco,CA,94103,NA,NA,,NA,90511_20170215,2/15/2017 0:00,NA,New Ownership,,,,"64 14th St, San Francisco, CA"
81839,Vietnam House,642 Eddy St,San Francisco,CA,94109,NA,NA,,NA,81839_20150803,8/3/2015 0:00,70,Routine - Unscheduled,81839_20150803_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,"642 Eddy St, San Francisco, CA"
84033,China Live,644 Broadway St,San Francisco,CA,94133,NA,NA,,NA,84033_20170317,3/17/2017 0:00,NA,New Ownership,,,,"644 Broadway St, San Francisco, CA"
71534,7 Eleven #2366-36039A,644 Mission St,San Francisco,CA,94105,NA,NA,,14155610309,71534_20151007,10/7/2015 0:00,76,Routine - Unscheduled,71534_20151007_103102,Unclean hands or improper use of gloves,High Risk,"644 Mission St, San Francisco, CA"
94387,Foundation Cafe,645 5th St,San Francisco,CA,94107,NA,NA,,NA,94387_20180312,3/12/2018 0:00,NA,Non-inspection site visit,,,,"645 5th St, San Francisco, CA"
86170,Paparikas,645 Clay St,San Francisco,CA,94111,NA,NA,,NA,86170_20160216,2/16/2016 0:00,NA,New Ownership,,,,"645 Clay St, San Francisco, CA"
84171,Latte Express #5,646 Kearny St,San Francisco,CA,94108,NA,NA,,NA,84171_20171115,11/15/2017 0:00,NA,Reinspection/Followup,,,,"646 Kearny St, San Francisco, CA"
87201,Oolong Noodles Restaurant,646 Washington St,San Francisco,CA,94111,NA,NA,,NA,87201_20160525,5/25/2016 0:00,100,Routine - Unscheduled,,,,"646 Washington St, San Francisco, CA"
80975,Mi-Tea,647 Irving St,San Francisco,CA,94122,NA,NA,,NA,80975_20151002,10/2/2015 0:00,NA,New Ownership,,,,"647 Irving St, San Francisco, CA"
89987,Bao Down Gastrobar,648 Bush St,San Francisco,CA,94108,NA,NA,,NA,89987_20161129,11/29/2016 0:00,NA,New Construction,,,,"648 Bush St, San Francisco, CA"
90839,The Grove - Design District,65 Division St.,San Francisco,CA,94103,NA,NA,,NA,90839_20170630,6/30/2017 0:00,NA,New Construction,,,,"65 Division St., San Francisco, CA"
87272,DaDa Bar,65 Post St,San Francisco,CA,94104,NA,NA,,NA,87272_20161202,12/2/2016 0:00,NA,New Construction,,,,"65 Post St, San Francisco, CA"
61357,Smuggler's Cove,650 Gough St,San Francisco,CA,94102,NA,NA,,NA,61357_20171205,12/5/2017 0:00,91,Routine - Unscheduled,61357_20171205_103107,Improper reheating of food,High Risk,"650 Gough St, San Francisco, CA"
91465,Pot & Noodle,650 Jackson St,San Francisco,CA,94133,NA,NA,,NA,91465_20170605,6/5/2017 0:00,NA,New Ownership,,,,"650 Jackson St, San Francisco, CA"
76401,Bun Mee,650 Market St,San Francisco,CA,94104,NA,NA,,NA,76401_20151204,12/4/2015 0:00,NA,Complaint,76401_20151204_103161,Low risk vermin infestation,Low Risk,"650 Market St, San Francisco, CA"
82792,Eurest Dining Services @ Pinterest,651 Brannan St.,San Francisco,CA,94103,NA,NA,,NA,82792_20151204,12/4/2015 0:00,NA,New Construction,,,,"651 Brannan St., San Francisco, CA"
94519,"Meadowlark Cafe, LLC",651 Capistrano Way,San Francisco,CA,94402,NA,NA,,NA,94519_20180329,3/29/2018 0:00,NA,New Ownership,,,,"651 Capistrano Way, San Francisco, CA"
852,New Hollywood Bakery & Restaurant,652 Pacific Ave,San Francisco,CA,94133,NA,NA,,NA,852_20160906,9/6/2016 0:00,NA,Reinspection/Followup,,,,"652 Pacific Ave, San Francisco, CA"
87139,Saint Clare Coffee,654 Mission St,San Francisco,CA,94105,NA,NA,,NA,87139_20160425,4/25/2016 0:00,NA,New Construction,,,,"654 Mission St, San Francisco, CA"
85587,Pak Nam Thai Cuisine,655 Larkin St,San Francisco,CA,94109,NA,NA,,14155607089,85587_20160929,9/29/2016 0:00,NA,Reinspection/Followup,,,,"655 Larkin St, San Francisco, CA"
77826,Ginto,658 Market St,San Francisco,CA,94104,NA,NA,,NA,77826_20160318,3/18/2016 0:00,69,Routine - Unscheduled,77826_20160318_103144,Unapproved or unmaintained equipment or utensils,Low Risk,"658 Market St, San Francisco, CA"
86428,Alfred's Steakhouse,659 Merchant St,San Francisco,CA,,NA,NA,,14155787058,86428_20170301,3/1/2017 0:00,86,Routine - Unscheduled,86428_20170301_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,"659 Merchant St, San Francisco, CA"
85282,Tuk Tuk Thai Cafe,659 Union St,San Francisco,CA,94133,NA,NA,,NA,85282_20160609,6/9/2016 0:00,NA,New Ownership,,,,"659 Union St, San Francisco, CA"
75353,Grumpy Cafe,66 Dorman Ave,San Francisco,CA,94124,NA,NA,,NA,75353_20150511,5/11/2015 0:00,92,Routine - Unscheduled,75353_20150511_103139,Improper food storage,Low Risk,"66 Dorman Ave, San Francisco, CA"
88831,Visitation Valley Community Center,66 Raymond Ave,San Francisco,CA,94134,NA,NA,,NA,88831_20161223,12/23/2016 0:00,86,Routine - Unscheduled,88831_20161223_103102,Unclean hands or improper use of gloves,High Risk,"66 Raymond Ave, San Francisco, CA"
91715,St. Cecilia School,660 Vicente St,San Francisco,CA,94116,NA,NA,,NA,91715_20171004,10/4/2017 0:00,100,Routine - Unscheduled,,,,"660 Vicente St, San Francisco, CA"
93621,Barvale,661 Divisadero St,San Francisco,CA,94117,NA,NA,,NA,93621_20171122,11/22/2017 0:00,NA,New Construction,,,,"661 Divisadero St, San Francisco, CA"
89623,Nectar Fresh,663 Haight St,San Francisco,CA,94117,NA,NA,,14155716742,89623_20170314,3/14/2017 0:00,NA,Reinspection/Followup,,,,"663 Haight St, San Francisco, CA"
92446,The Salzburg,663 Union St,San Francisco,CA,94133,NA,NA,,NA,92446_20170928,9/28/2017 0:00,NA,New Construction,,,,"663 Union St, San Francisco, CA"
80484,Omakase,665 Townsend St,San Francisco,CA,94103,NA,NA,,NA,80484_20150428,4/28/2015 0:00,NA,New Construction,,,,"665 Townsend St, San Francisco, CA"
78988,Schilling & Co.,667 Commercial St,San Francisco,CA,94111,NA,NA,,NA,78988_20160517,5/17/2016 0:00,100,Routine - Unscheduled,,,,"667 Commercial St, San Francisco, CA"
90236,Pho Dong Huong,667 Monterey Blvd,San Francisco,CA,94127,NA,NA,,14155495048,90236_20161216,12/16/2016 0:00,NA,Non-inspection site visit,,,,"667 Monterey Blvd, San Francisco, CA"
92173,H & L Super Market,669 Geary St,San Francisco,CA,94102,NA,NA,,NA,92173_20171004,10/4/2017 0:00,100,Routine - Unscheduled,,,,"669 Geary St, San Francisco, CA"
87611,Sam Rong Cafe,670 Broadway St,San Francisco,CA,94133,NA,NA,,NA,87611_20170523,5/23/2017 0:00,67,Routine - Unscheduled,87611_20170523_103154,Unclean or degraded floors walls or ceilings,Low Risk,"670 Broadway St, San Francisco, CA"
82074,Mensho Tokyo,672 Geary St,San Francisco,CA,94102,NA,NA,,NA,82074_20160401,4/1/2016 0:00,NA,Foodborne Illness Investigation,,,,"672 Geary St, San Francisco, CA"
88675,Flywheel Coffee Roasters,672 Stanyan St,San Francisco,CA,94117,NA,NA,,14155684023,88675_20160825,8/25/2016 0:00,96,Routine - Unscheduled,88675_20160825_103120,Moderate risk food holding temperature,Moderate Risk,"672 Stanyan St, San Francisco, CA"
79563,Creightons Cheese and Fine Foods,673 Portola Dr,San Francisco,CA,94127,NA,NA,,14155750750,79563_20170920,9/20/2017 0:00,NA,Reinspection/Followup,,,,"673 Portola Dr, San Francisco, CA"
81886,Cafe Broadway,674 Broadway St,San Francisco,CA,94133,NA,NA,,NA,81886_20160503,5/3/2016 0:00,68,Routine - Unscheduled,81886_20160503_103154,Unclean or degraded floors walls or ceilings,Low Risk,"674 Broadway St, San Francisco, CA"
80841,Henry's Hunan Restaurant,674 Sacramento St,San Francisco,CA,94111,NA,NA,,14155782234,80841_20160216,2/16/2016 0:00,NA,Reinspection/Followup,,,,"674 Sacramento St, San Francisco, CA"
90588,Tekka House,678 Chenery St,San Francisco,CA,94131,NA,NA,,14155918891,90588_20170413,4/13/2017 0:00,90,Routine - Unscheduled,90588_20170413_103144,Unapproved or unmaintained equipment or utensils,Low Risk,"678 Chenery St, San Francisco, CA"
77017,Rove Kitchen,678 Post St,San Francisco,CA,94109,NA,NA,,NA,77017_20161214,12/14/2016 0:00,100,Routine - Unscheduled,,,,"678 Post St, San Francisco, CA"
82793,Slice House by Tony Gemignani,680 A 02nd St,San Francisco,CA,94107,NA,NA,,NA,82793_20150430,4/30/2015 0:00,91,Routine - Unscheduled,82793_20150430_103104,Unauthorized or unsafe use of time as a public health control measure,High Risk,"680 A 02nd St, San Francisco, CA"
79433,Speciality's Cafe and Bakery,680 Folsom St,San Francisco,CA,94107,NA,NA,,NA,79433_20160829,8/29/2016 0:00,91,Routine - Unscheduled,79433_20160829_103143,Inadequate warewashing facilities or equipment,Low Risk,"680 Folsom St, San Francisco, CA"
86310,Momentum Machines Company,"680 Folsom St.,  Suite 120",San Francisco,CA,94107,NA,NA,,NA,86310_20170208,2/8/2017 0:00,NA,New Construction,,,,"680 Folsom St.,  Suite 120, San Francisco, CA"
89733,Hawker Fare,680 Valencia St.,San Francisco,CA,94110,NA,NA,,NA,89733_20180105,1/5/2018 0:00,NA,Reinspection/Followup,,,,"680 Valencia St., San Francisco, CA"
92174,Bandit,683 Geary St,San Francisco,CA,94102,NA,NA,,NA,92174_20170707,7/7/2017 0:00,NA,New Ownership,,,,"683 Geary St, San Francisco, CA"
92268,I'A Poke,684 King St.,San Francisco,CA,94107,NA,NA,,NA,92268_20170926,9/26/2017 0:00,NA,New Ownership,,,,"684 King St., San Francisco, CA"
94354,Rainbow Market and Deli,684 Larkin St,San Francisco,CA,94109,NA,NA,,14155764681,94354_20180109,1/9/2018 0:00,NA,New Construction,,,,"684 Larkin St, San Francisco, CA"
70306,Alchemist/Woodbury,685 3rd St.,San Francisco,CA,94107,NA,NA,,NA,70306_20160906,9/6/2016 0:00,85,Routine - Unscheduled,70306_20160906_103139,Improper food storage,Low Risk,"685 3rd St., San Francisco, CA"
86333,Wine Down,685 Folsom St,San Francisco,CA,94107,NA,NA,,14155827539,86333_20160502,5/2/2016 0:00,NA,Structural Inspection,,,,"685 Folsom St, San Francisco, CA"
89521,Coletta Gelato,685 Harrison St,San Francisco,CA,94107,NA,NA,,NA,89521_20171011,10/11/2017 0:00,98,Routine - Unscheduled,89521_20171011_103161,Low risk vermin infestation,Low Risk,"685 Harrison St, San Francisco, CA"
91121,Bluestone Lane,685 Market St,San Francisco,CA,94103,NA,NA,,NA,91121_20171204,12/4/2017 0:00,NA,New Construction,,,,"685 Market St, San Francisco, CA"
91070,BlueStar Refreshment Services @ Uber Technologies Inc,"685 Market St  Floors 7, 8, 9",San Francisco,CA,94103,NA,NA,,NA,91070_20171221,12/21/2017 0:00,100,Routine - Unscheduled,,,,"685 Market St  Floors 7, 8, 9, San Francisco, CA"
84340,Bon Appetit Management Co,685 Market St 4th Floor,San Francisco,CA,94105,NA,NA,,NA,84340_20171205,12/5/2017 0:00,96,Routine - Unscheduled,84340_20171205_103129,Insufficient hot water or running water,Moderate Risk,"685 Market St 4th Floor, San Francisco, CA"
81357,Bon Appetit Management Co (9th Floor),685 Market St 520,San Francisco,CA,,NA,NA,,14155612862,81357_20160810,8/10/2016 0:00,96,Routine - Unscheduled,81357_20160810_103120,Moderate risk food holding temperature,Moderate Risk,"685 Market St 520, San Francisco, CA"
81670,Bon Appetit Management Co,685 Market St 8th Floor,San Francisco,CA,94105,NA,NA,,14155612862,81670_20160810,8/10/2016 0:00,100,Routine - Unscheduled,,,,"685 Market St 8th Floor, San Francisco, CA"
91072,"BlueStar Refreshment Services @ Uber Technologies, Inc","685 Market St, Floor 10",San Francisco,CA,94103,NA,NA,,NA,91072_20171221,12/21/2017 0:00,NA,New Ownership,,,,"685 Market St, Floor 10, San Francisco, CA"
91071,"BlueStar Refreshment Services @ Uber Technologies, Inc.","685 Market St, Floors 2, 4, 6",San Francisco,CA,94103,NA,NA,,NA,91071_20171221,12/21/2017 0:00,NA,Non-inspection site visit,,,,"685 Market St, Floors 2, 4, 6, San Francisco, CA"
78219,Soma Wine & Spirits 2,689 Folsom St,San Francisco,CA,94107,NA,NA,,NA,78219_20150630,6/30/2015 0:00,90,Routine - Unscheduled,78219_20150630_103147,Inadequate ventilation or lighting,Low Risk,"689 Folsom St, San Francisco, CA"
83362,Local Brewing Co LLC,69 Bluxome St,San Francisco,CA,94107,NA,NA,,NA,83362_20150513,5/13/2015 0:00,NA,New Construction,,,,"69 Bluxome St, San Francisco, CA"
74307,Indian Bento,69 Dorman St,San Francisco,CA,94124,NA,NA,,NA,74307_20150612,6/12/2015 0:00,100,Routine - Unscheduled,,,,"69 Dorman St, San Francisco, CA"
90595,Noon-All Day,690 Indiana St,San Francisco,CA,94107,NA,NA,,NA,90595_20180320,3/20/2018 0:00,92,Routine - Unscheduled,90595_20180320_103120,Moderate risk food holding temperature,Moderate Risk,"690 Indiana St, San Francisco, CA"
89497,RM 212,690 Sacramento St,San Francisco,CA,94111,NA,NA,,14155502780,89497_20170110,1/10/2017 0:00,NA,New Ownership,,,,"690 Sacramento St, San Francisco, CA"
70418,San Francisco Cooking School,690 Van Ness Ave,San Francisco,CA,94102,NA,NA,,NA,70418_20150818,8/18/2015 0:00,90,Routine - Unscheduled,70418_20150818_103131,Moderate risk vermin infestation,Moderate Risk,"690 Van Ness Ave, San Francisco, CA"
90345,HK Tea & Noodle,6909 Geary Blvd,San Francisco,CA,94121,NA,NA,,14155423888,90345_20170126,1/26/2017 0:00,100,Routine - Unscheduled,,,,"6909 Geary Blvd, San Francisco, CA"
68891,Local Edition,691 Market St,San Francisco,CA,94103,NA,NA,,NA,68891_20150625,6/25/2015 0:00,85,Routine - Unscheduled,68891_20150625_103150,Improper or defective plumbing,Low Risk,"691 Market St, San Francisco, CA"
87620,Dolores Park Outpost,698 Guerrero St,San Francisco,CA,94110,NA,NA,,14155378648,87620_20171010,10/10/2017 0:00,NA,New Ownership,,,,"698 Guerrero St, San Francisco, CA"
94578,Lapisara Eatery,698 Post St,San Francisco,CA,94109,NA,NA,,NA,94578_20180214,2/14/2018 0:00,NA,New Construction,,,,"698 Post St, San Francisco, CA"
90812,Mersea,699 Avenue of the Palms,San Francisco,CA,,NA,NA,,NA,90812_20171227,12/27/2017 0:00,NA,New Construction,,,,"699 Avenue of the Palms, San Francisco, CA"
78663,Tazza D'Amore Inc.,700 04th St,San Francisco,CA,94107,NA,NA,,NA,78663_20180307,3/7/2018 0:00,94,Routine - Unscheduled,78663_20180307_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,"700 04th St, San Francisco, CA"
86076,Won Kok Restaurant,700 Monterey Blvd,San Francisco,CA,94127,NA,NA,,14155581826,86076_20161206,12/6/2016 0:00,73,Routine - Unscheduled,86076_20161206_103105,Improper cooling methods,High Risk,"700 Monterey Blvd, San Francisco, CA"
74399,Whiz Burger,700 South Van Ness Ave,San Francisco,CA,94110,NA,NA,,14155825888,74399_20161206,12/6/2016 0:00,89,Routine - Unscheduled,74399_20161206_103120,Moderate risk food holding temperature,Moderate Risk,"700 South Van Ness Ave, San Francisco, CA"
81862,Kufu-Ya Japanese Restaurant Inc.,7001 Geary Blvd,San Francisco,CA,94121,NA,NA,,14155534526,81862_20180301,3/1/2018 0:00,85,Routine - Unscheduled,81862_20180301_103131,Moderate risk vermin infestation,Moderate Risk,"7001 Geary Blvd, San Francisco, CA"
87764,Da Flora,701 Columbus Ave,San Francisco,CA,94133,NA,NA,,NA,87764_20160531,5/31/2016 0:00,NA,New Ownership,,,,"701 Columbus Ave, San Francisco, CA"
79121,Black Sands,701 Haight St,San Francisco,CA,94117,NA,NA,,14155535194,79121_20170103,1/3/2017 0:00,92,Routine - Unscheduled,79121_20170103_103148,No thermometers or uncalibrated thermometers,Low Risk,"701 Haight St, San Francisco, CA"
79248,Ha Nam Ninh Restaurant,701 Larkin St,San Francisco,CA,94109,NA,NA,,NA,79248_20150610,6/10/2015 0:00,74,Routine - Unscheduled,79248_20150610_103142,Unclean nonfood contact surfaces,Low Risk,"701 Larkin St, San Francisco, CA"
93186,Wow Thai Bistro,701 Randolph St,San Francisco,CA,94132,NA,NA,,NA,93186_20171019,10/19/2017 0:00,NA,New Ownership,93186_20171019_103132,Improper thawing methods,Moderate Risk,"701 Randolph St, San Francisco, CA"
81610,Farina Food Service,704 Valencia St,San Francisco,CA,94110,NA,NA,,14155561900,81610_20171004,10/4/2017 0:00,NA,Reinspection/Followup,,,,"704 Valencia St, San Francisco, CA"
76962,4505 Burgers and BBQ,705 Divisadero St,San Francisco,CA,94117,NA,NA,,NA,76962_20180405,4/5/2018 0:00,83,Routine - Unscheduled,76962_20180405_103109,Unclean or unsanitary food contact surfaces,High Risk,"705 Divisadero St, San Francisco, CA"
77761,Elephant Sushi 3,705 Geary St,San Francisco,CA,94109,NA,NA,,NA,77761_20151110,11/10/2015 0:00,NA,New Construction,,,,"705 Geary St, San Francisco, CA"
87285,707 Sutter,707 Sutter St,San Francisco,CA,94109,NA,NA,,NA,87285_20160516,5/16/2016 0:00,NA,New Ownership,,,,"707 Sutter St, San Francisco, CA"
90217,Heritage,708 Clement St,San Francisco,CA,94118,NA,NA,,NA,90217_20171205,12/5/2017 0:00,NA,New Construction,,,,"708 Clement St, San Francisco, CA"
89111,Los Colores Taqueria & Grill,709 O'Farrell St,San Francisco,CA,94109,NA,NA,,NA,89111_20161019,10/19/2016 0:00,90,Routine - Unscheduled,89111_20161019_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,"709 O'Farrell St, San Francisco, CA"
90813,Kaisen Sushi,71 5th St,San Francisco,CA,94103,NA,NA,,NA,90813_20170512,5/12/2017 0:00,92,Routine - Unscheduled,90813_20170512_103145,Improper storage of equipment utensils or linens,Low Risk,"71 5th St, San Francisco, CA"
84922,Taco Bell Cantina #31685,710 03rd St,San Francisco,CA,94107,NA,NA,,NA,84922_20160919,9/19/2016 0:00,100,Routine - Unscheduled,,,,"710 03rd St, San Francisco, CA"
68827,Slurp Ramen,710 Commercial St,San Francisco,CA,94108,NA,NA,,NA,68827_20160726,7/26/2016 0:00,92,Routine - Unscheduled,68827_20160726_103120,Moderate risk food holding temperature,Moderate Risk,"710 Commercial St, San Francisco, CA"
82413,Farmhouse Kitchen Thai Cuisine,710 Florida St,San Francisco,CA,94110,NA,NA,,NA,82413_20150814,8/14/2015 0:00,82,Routine - Unscheduled,82413_20150814_103105,Improper cooling methods,High Risk,"710 Florida St, San Francisco, CA"
93336,Thai Idea Vegetarian,710 Polk St,San Francisco,CA,94109,NA,NA,,NA,93336_20180314,3/14/2018 0:00,NA,New Ownership,,,,"710 Polk St, San Francisco, CA"
90142,"Kinara, LLC",710 Post St,San Francisco,CA,94102,NA,NA,,NA,90142_20171106,11/6/2017 0:00,NA,Reinspection/Followup,,,,"710 Post St, San Francisco, CA"
79599,Oasis Grill,711 #B Market St,San Francisco,CA,94103,NA,NA,,NA,79599_20160613,6/13/2016 0:00,NA,Complaint,,,,"711 #B Market St, San Francisco, CA"
92455,Barnzu,711 Geary St,San Francisco,CA,94109,NA,NA,,NA,92455_20170914,9/14/2017 0:00,NA,New Ownership,,,,"711 Geary St, San Francisco, CA"
92825,Sam Wo Restaurant and Bakery,713 Clay St,San Francisco,CA,94108,NA,NA,,NA,92825_20171108,11/8/2017 0:00,NA,New Ownership,92825_20171108_103145,Improper storage of equipment utensils or linens,Low Risk,"713 Clay St, San Francisco, CA"
78601,The Italian Homemade Company,716 Columbus Ave,San Francisco,CA,94133,NA,NA,,NA,78601_20171218,12/18/2017 0:00,NA,Complaint,,,,"716 Columbus Ave, San Francisco, CA"
89981,Takuya,716 Irving St,San Francisco,CA,94122,NA,NA,,14155666408,89981_20161222,12/22/2016 0:00,NA,New Ownership,,,,"716 Irving St, San Francisco, CA"
74522,Dick Lee Pastry,716 Jackson St,San Francisco,CA,94133,NA,NA,,NA,74522_20160714,7/14/2016 0:00,72,Routine - Unscheduled,74522_20160714_103121,Inadequate procedures or records for time as a public health control,Moderate Risk,"716 Jackson St, San Francisco, CA"
75259,The Battery - Prep Kitchen,717 Battery St Basement,San Francisco,CA,94111,NA,NA,,NA,75259_20160325,3/25/2016 0:00,91,Routine - Unscheduled,75259_20160325_103105,Improper cooling methods,High Risk,"717 Battery St Basement, San Francisco, CA"
